"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0009244"	"lipopolysaccharide core region biosynthetic process"	"0/47"	"21/1467"	1	1	1	""	0
"GO:0009254"	"peptidoglycan turnover"	"0/47"	"13/1467"	1	1	1	""	0
"GO:0009259"	"ribonucleotide metabolic process"	"0/47"	"89/1467"	1	1	1	""	0
"GO:0009260"	"ribonucleotide biosynthetic process"	"0/47"	"58/1467"	1	1	1	""	0
"GO:0009267"	"cellular response to starvation"	"0/47"	"12/1467"	1	1	1	""	0
"GO:0009401"	"phosphoenolpyruvate-dependent sugar phosphotransferase system"	"0/47"	"33/1467"	1	1	1	""	0
"GO:0009605"	"response to external stimulus"	"0/47"	"25/1467"	1	1	1	""	0
"GO:0009889"	"regulation of biosynthetic process"	"0/47"	"16/1467"	1	1	1	""	0
"GO:0009991"	"response to extracellular stimulus"	"0/47"	"18/1467"	1	1	1	""	0
"GO:0010468"	"regulation of gene expression"	"0/47"	"14/1467"	1	1	1	""	0
"GO:0010556"	"regulation of macromolecule biosynthetic process"	"0/47"	"14/1467"	1	1	1	""	0
"GO:0015031"	"protein transport"	"0/47"	"24/1467"	1	1	1	""	0
"GO:0015711"	"organic anion transport"	"0/47"	"116/1467"	1	1	1	""	0
"GO:0015718"	"monocarboxylic acid transport"	"0/47"	"25/1467"	1	1	1	""	0
"GO:0015849"	"organic acid transport"	"0/47"	"114/1467"	1	1	1	""	0
"GO:0015891"	"siderophore transport"	"0/47"	"11/1467"	1	1	1	""	0
"GO:0016070"	"RNA metabolic process"	"0/47"	"20/1467"	1	1	1	""	0
"GO:0018130"	"heterocycle biosynthetic process"	"0/47"	"229/1467"	1	1	1	""	0
"GO:0019219"	"regulation of nucleobase-containing compound metabolic process"	"0/47"	"11/1467"	1	1	1	""	0
"GO:0019222"	"regulation of metabolic process"	"0/47"	"25/1467"	1	1	1	""	0
"GO:0019439"	"aromatic compound catabolic process"	"0/47"	"63/1467"	1	1	1	""	0
"GO:0019693"	"ribose phosphate metabolic process"	"0/47"	"95/1467"	1	1	1	""	0
"GO:0031323"	"regulation of cellular metabolic process"	"0/47"	"22/1467"	1	1	1	""	0
"GO:0031326"	"regulation of cellular biosynthetic process"	"0/47"	"16/1467"	1	1	1	""	0
"GO:0031667"	"response to nutrient levels"	"0/47"	"17/1467"	1	1	1	""	0
"GO:0031668"	"cellular response to extracellular stimulus"	"0/47"	"13/1467"	1	1	1	""	0
"GO:0031669"	"cellular response to nutrient levels"	"0/47"	"12/1467"	1	1	1	""	0
"GO:0032259"	"methylation"	"0/47"	"11/1467"	1	1	1	""	0
"GO:0032774"	"RNA biosynthetic process"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0034219"	"carbohydrate transmembrane transport"	"0/47"	"80/1467"	1	1	1	""	0
"GO:0034404"	"nucleobase-containing small molecule biosynthetic process"	"0/47"	"16/1467"	1	1	1	""	0
"GO:0034654"	"nucleobase-containing compound biosynthetic process"	"0/47"	"132/1467"	1	1	1	""	0
"GO:0034655"	"nucleobase-containing compound catabolic process"	"0/47"	"21/1467"	1	1	1	""	0
"GO:0034755"	"iron ion transmembrane transport"	"0/47"	"11/1467"	1	1	1	""	0
"GO:0040011"	"locomotion"	"0/47"	"15/1467"	1	1	1	""	0
"GO:0042278"	"purine nucleoside metabolic process"	"0/47"	"15/1467"	1	1	1	""	0
"GO:0042455"	"ribonucleoside biosynthetic process"	"0/47"	"14/1467"	1	1	1	""	0
"GO:0042594"	"response to starvation"	"0/47"	"17/1467"	1	1	1	""	0
"GO:0042710"	"biofilm formation"	"0/47"	"13/1467"	1	1	1	""	0
"GO:0043094"	"cellular metabolic compound salvage"	"0/47"	"28/1467"	1	1	1	""	0
"GO:0043101"	"purine-containing compound salvage"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0044010"	"single-species biofilm formation"	"0/47"	"11/1467"	1	1	1	""	0
"GO:0044270"	"cellular nitrogen compound catabolic process"	"0/47"	"58/1467"	1	1	1	""	0
"GO:0045184"	"establishment of protein localization"	"0/47"	"24/1467"	1	1	1	""	0
"GO:0046034"	"ATP metabolic process"	"0/47"	"49/1467"	1	1	1	""	0
"GO:0046128"	"purine ribonucleoside metabolic process"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0046390"	"ribose phosphate biosynthetic process"	"0/47"	"61/1467"	1	1	1	""	0
"GO:0046401"	"lipopolysaccharide core region metabolic process"	"0/47"	"21/1467"	1	1	1	""	0
"GO:0046942"	"carboxylic acid transport"	"0/47"	"92/1467"	1	1	1	""	0
"GO:0048519"	"negative regulation of biological process"	"0/47"	"14/1467"	1	1	1	""	0
"GO:0048523"	"negative regulation of cellular process"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0048870"	"cell motility"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0050790"	"regulation of catalytic activity"	"0/47"	"12/1467"	1	1	1	""	0
"GO:0050794"	"regulation of cellular process"	"0/47"	"44/1467"	1	1	1	""	0
"GO:0051171"	"regulation of nitrogen compound metabolic process"	"0/47"	"17/1467"	1	1	1	""	0
"GO:0051252"	"regulation of RNA metabolic process"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0051301"	"cell division"	"0/47"	"25/1467"	1	1	1	""	0
"GO:0051641"	"cellular localization"	"0/47"	"20/1467"	1	1	1	""	0
"GO:0051649"	"establishment of localization in cell"	"0/47"	"19/1467"	1	1	1	""	0
"GO:0051674"	"localization of cell"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0051703"	"biological process involved in intraspecies interaction between organisms"	"0/47"	"11/1467"	1	1	1	""	0
"GO:0055086"	"nucleobase-containing small molecule metabolic process"	"0/47"	"202/1467"	1	1	1	""	0
"GO:0060255"	"regulation of macromolecule metabolic process"	"0/47"	"18/1467"	1	1	1	""	0
"GO:0065009"	"regulation of molecular function"	"0/47"	"17/1467"	1	1	1	""	0
"GO:0071496"	"cellular response to external stimulus"	"0/47"	"13/1467"	1	1	1	""	0
"GO:0072521"	"purine-containing compound metabolic process"	"0/47"	"96/1467"	1	1	1	""	0
"GO:0072522"	"purine-containing compound biosynthetic process"	"0/47"	"52/1467"	1	1	1	""	0
"GO:0080090"	"regulation of primary metabolic process"	"0/47"	"18/1467"	1	1	1	""	0
"GO:0090304"	"nucleic acid metabolic process"	"0/47"	"34/1467"	1	1	1	""	0
"GO:0097659"	"nucleic acid-templated transcription"	"0/47"	"10/1467"	1	1	1	""	0
"GO:0098630"	"aggregation of unicellular organisms"	"0/47"	"13/1467"	1	1	1	""	0
"GO:0098655"	"cation transmembrane transport"	"0/47"	"126/1467"	1	1	1	""	0
"GO:0098656"	"anion transmembrane transport"	"0/47"	"90/1467"	1	1	1	""	0
"GO:0098657"	"import into cell"	"0/47"	"72/1467"	1	1	1	""	0
"GO:0098660"	"inorganic ion transmembrane transport"	"0/47"	"106/1467"	1	1	1	""	0
"GO:0098662"	"inorganic cation transmembrane transport"	"0/47"	"91/1467"	1	1	1	""	0
"GO:0098704"	"carbohydrate import across plasma membrane"	"0/47"	"33/1467"	1	1	1	""	0
"GO:0098739"	"import across plasma membrane"	"0/47"	"52/1467"	1	1	1	""	0
"GO:0098743"	"cell aggregation"	"0/47"	"13/1467"	1	1	1	""	0
"GO:0140352"	"export from cell"	"0/47"	"12/1467"	1	1	1	""	0
"GO:1901293"	"nucleoside phosphate biosynthetic process"	"0/47"	"91/1467"	1	1	1	""	0
"GO:1901657"	"glycosyl compound metabolic process"	"0/47"	"31/1467"	1	1	1	""	0
"GO:1901659"	"glycosyl compound biosynthetic process"	"0/47"	"16/1467"	1	1	1	""	0
"GO:1901678"	"iron coordination entity transport"	"0/47"	"33/1467"	1	1	1	""	0
"GO:1902600"	"proton transmembrane transport"	"0/47"	"46/1467"	1	1	1	""	0
"GO:1903825"	"organic acid transmembrane transport"	"0/47"	"68/1467"	1	1	1	""	0
"GO:1905039"	"carboxylic acid transmembrane transport"	"0/47"	"68/1467"	1	1	1	""	0
