"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0030030"	"cell projection organization"	"1/22"	"88/3394"	0.439969004122525	0.596607183600701	0.547991154211577	"sfmH"	1
"GO:0040011"	"locomotion"	"1/22"	"92/3394"	0.454734553457452	0.609532411209954	0.559863137303189	"glgS"	1
"GO:0009451"	"RNA modification"	"1/22"	"93/3394"	0.458367454676088	0.609532411209954	0.559863137303189	"rsmJ"	1
"GO:0034220"	"ion transmembrane transport"	"2/22"	"236/3394"	0.458914363652282	0.609532411209954	0.559863137303189	"atpA/atpD"	2
"GO:0048519"	"negative regulation of biological process"	"2/22"	"236/3394"	0.458914363652282	0.609532411209954	0.559863137303189	"glgS/pdhR"	2
"GO:0044262"	"cellular carbohydrate metabolic process"	"2/22"	"241/3394"	0.470081001342859	0.621178466060206	0.570560184229249	"ebgA/glgS"	2
"GO:0005996"	"monosaccharide metabolic process"	"1/22"	"98/3394"	0.476188078201617	0.622892486132418	0.572134533086472	"rhaA"	1
"GO:0051301"	"cell division"	"1/22"	"98/3394"	0.476188078201617	0.622892486132418	0.572134533086472	"damX"	1
"GO:0006979"	"response to oxidative stress"	"1/22"	"100/3394"	0.483158430024994	0.627101941215777	0.576000970188034	"msrB"	1
"GO:0005975"	"carbohydrate metabolic process"	"3/22"	"397/3394"	0.484248603255426	0.627101941215777	0.576000970188034	"ebgA/glgS/rhaA"	3
"GO:0043603"	"cellular amide metabolic process"	"2/22"	"250/3394"	0.489869822519732	0.63122529369458	0.579788320971246	"entE/prlC"	2
"GO:0042254"	"ribosome biogenesis"	"1/22"	"106/3394"	0.503542214279019	0.645630858902307	0.593020012647516	"rsmJ"	1
"GO:0022613"	"ribonucleoprotein complex biogenesis"	"1/22"	"107/3394"	0.506864012115352	0.646688567181656	0.593991530920765	"rsmJ"	1
"GO:0034470"	"ncRNA processing"	"1/22"	"112/3394"	0.523157238728386	0.664204533483588	0.610080164874176	"rsmJ"	1
"GO:0006396"	"RNA processing"	"1/22"	"118/3394"	0.542031165814061	0.684810107052887	0.629006641714906	"rsmJ"	1
"GO:0006508"	"proteolysis"	"1/22"	"121/3394"	0.551198602475895	0.693011835151732	0.636540031474462	"prlC"	1
"GO:0043412"	"macromolecule modification"	"2/22"	"281/3394"	0.55472549276492	0.694076824280746	0.63751823729912	"phoQ/rsmJ"	2
"GO:1901615"	"organic hydroxy compound metabolic process"	"1/22"	"124/3394"	0.560190710652804	0.697317134344378	0.640494502588212	"entE"	1
"GO:0071705"	"nitrogen compound transport"	"2/22"	"285/3394"	0.562699926941989	0.697317134344378	0.640494502588212	"frlA/sdaC"	2
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"1/22"	"130/3394"	0.577661671827314	0.709205913100917	0.651414494455628	"pdhR"	1
"GO:1902679"	"negative regulation of RNA biosynthetic process"	"1/22"	"131/3394"	0.580508314970635	0.709205913100917	0.651414494455628	"pdhR"	1
"GO:1903507"	"negative regulation of nucleic acid-templated transcription"	"1/22"	"131/3394"	0.580508314970635	0.709205913100917	0.651414494455628	"pdhR"	1
"GO:0031323"	"regulation of cellular metabolic process"	"3/22"	"460/3394"	0.589556435054076	0.712874985044544	0.654784582889928	"glgS/pdhR/phoP"	3
"GO:0080090"	"regulation of primary metabolic process"	"3/22"	"460/3394"	0.589556435054076	0.712874985044544	0.654784582889928	"glgS/pdhR/phoP"	3
"GO:0044282"	"small molecule catabolic process"	"2/22"	"300/3394"	0.591768809979061	0.712874985044544	0.654784582889928	"frlA/rhaA"	2
"GO:0051253"	"negative regulation of RNA metabolic process"	"1/22"	"138/3394"	0.599928090083609	0.718535716634623	0.659984035600182	"pdhR"	1
"GO:0019538"	"protein metabolic process"	"3/22"	"469/3394"	0.603590845926352	0.718535716634623	0.659984035600182	"msrB/phoQ/prlC"	3
"GO:0009605"	"response to external stimulus"	"1/22"	"140/3394"	0.605317027318315	0.718535716634623	0.659984035600182	"phoQ"	1
"GO:0070887"	"cellular response to chemical stimulus"	"1/22"	"142/3394"	0.610636632984429	0.718535716634623	0.659984035600182	"phoQ"	1
"GO:0044283"	"small molecule biosynthetic process"	"2/22"	"312/3394"	0.614060655733334	0.718535716634623	0.659984035600182	"ilvB/trpC"	2
"GO:0034660"	"ncRNA metabolic process"	"1/22"	"144/3394"	0.615887757115391	0.718535716634623	0.659984035600182	"rsmJ"	1
"GO:0045934"	"negative regulation of nucleobase-containing compound metabolic process"	"1/22"	"144/3394"	0.615887757115391	0.718535716634623	0.659984035600182	"pdhR"	1
"GO:0019222"	"regulation of metabolic process"	"3/22"	"489/3394"	0.633764696871571	0.734763768147778	0.674889703724438	"glgS/pdhR/phoP"	3
"GO:0010558"	"negative regulation of macromolecule biosynthetic process"	"1/22"	"153/3394"	0.638692654017508	0.734763768147778	0.674889703724438	"pdhR"	1
"GO:0009890"	"negative regulation of biosynthetic process"	"1/22"	"154/3394"	0.641145218538216	0.734763768147778	0.674889703724438	"pdhR"	1
"GO:0031327"	"negative regulation of cellular biosynthetic process"	"1/22"	"154/3394"	0.641145218538216	0.734763768147778	0.674889703724438	"pdhR"	1
"GO:0043043"	"peptide biosynthetic process"	"1/22"	"163/3394"	0.662514626395022	0.755908758750268	0.694311641851496	"entE"	1
"GO:0006355"	"regulation of transcription, DNA-templated"	"2/22"	"347/3394"	0.674132893109101	0.763644781549728	0.701417275473434	"pdhR/phoP"	2
"GO:1903506"	"regulation of nucleic acid-templated transcription"	"2/22"	"348/3394"	0.675741249600803	0.763644781549728	0.701417275473434	"pdhR/phoP"	2
"GO:0051172"	"negative regulation of nitrogen compound metabolic process"	"1/22"	"172/3394"	0.68266603776759	0.763644781549728	0.701417275473434	"pdhR"	1
"GO:0031324"	"negative regulation of cellular metabolic process"	"1/22"	"173/3394"	0.684832812183826	0.763644781549728	0.701417275473434	"pdhR"	1
"GO:0006464"	"cellular protein modification process"	"1/22"	"174/3394"	0.686985459849755	0.763644781549728	0.701417275473434	"phoQ"	1
"GO:0036211"	"protein modification process"	"1/22"	"174/3394"	0.686985459849755	0.763644781549728	0.701417275473434	"phoQ"	1
"GO:2001141"	"regulation of RNA biosynthetic process"	"2/22"	"363/3394"	0.699155234619483	0.773851306694214	0.710792096374284	"pdhR/phoP"	2
"GO:0010605"	"negative regulation of macromolecule metabolic process"	"1/22"	"188/3394"	0.715687424860511	0.780685361222354	0.717069260866702	"pdhR"	1
"GO:0046395"	"carboxylic acid catabolic process"	"1/22"	"190/3394"	0.719576623149645	0.780685361222354	0.717069260866702	"frlA"	1
"GO:0051252"	"regulation of RNA metabolic process"	"2/22"	"377/3394"	0.719819272628555	0.780685361222354	0.717069260866702	"pdhR/phoP"	2
"GO:0006351"	"transcription, DNA-templated"	"2/22"	"378/3394"	0.721251962966689	0.780685361222354	0.717069260866702	"pdhR/phoP"	2
"GO:0097659"	"nucleic acid-templated transcription"	"2/22"	"379/3394"	0.722678927744859	0.780685361222354	0.717069260866702	"pdhR/phoP"	2
"GO:0009892"	"negative regulation of metabolic process"	"1/22"	"192/3394"	0.723415006538089	0.780685361222354	0.717069260866702	"pdhR"	1
"GO:0016054"	"organic acid catabolic process"	"1/22"	"196/3394"	0.730941851956057	0.781070916096866	0.717423397837398	"frlA"	1
"GO:0043604"	"amide biosynthetic process"	"1/22"	"197/3394"	0.732792783556109	0.781070916096866	0.717423397837398	"entE"	1
"GO:0032774"	"RNA biosynthetic process"	"2/22"	"388/3394"	0.735265612999869	0.781070916096866	0.717423397837398	"pdhR/phoP"	2
"GO:0019219"	"regulation of nucleobase-containing compound metabolic process"	"2/22"	"391/3394"	0.739359586791457	0.781070916096866	0.717423397837398	"pdhR/phoP"	2
"GO:0044248"	"cellular catabolic process"	"2/22"	"392/3394"	0.740713050475644	0.781070916096866	0.717423397837398	"ebgA/frlA"	2
"GO:0016310"	"phosphorylation"	"1/22"	"202/3394"	0.741866584400884	0.781070916096866	0.717423397837398	"phoQ"	1
"GO:1901565"	"organonitrogen compound catabolic process"	"1/22"	"206/3394"	0.748913087436905	0.785297528931815	0.721305594548223	"frlA"	1
"GO:0010556"	"regulation of macromolecule biosynthetic process"	"2/22"	"413/3394"	0.767865108834542	0.801263548070429	0.735970582661723	"pdhR/phoP"	2
"GO:0031326"	"regulation of cellular biosynthetic process"	"2/22"	"415/3394"	0.770326731542613	0.801263548070429	0.735970582661723	"pdhR/phoP"	2
"GO:0009889"	"regulation of biosynthetic process"	"2/22"	"420/3394"	0.776388288738626	0.802368428985059	0.736985429590015	"pdhR/phoP"	2
"GO:0010468"	"regulation of gene expression"	"2/22"	"421/3394"	0.777584848166987	0.802368428985059	0.736985429590015	"pdhR/phoP"	2
"GO:0051171"	"regulation of nitrogen compound metabolic process"	"2/22"	"452/3394"	0.812157247190799	0.834717170723876	0.766698153154221	"pdhR/phoP"	2
"GO:0009628"	"response to abiotic stimulus"	"1/22"	"253/3394"	0.819098246704017	0.838523501566562	0.770194315602695	"phoQ"	1
"GO:0060255"	"regulation of macromolecule metabolic process"	"2/22"	"471/3394"	0.831047040310096	0.847406234016988	0.778353216370003	"pdhR/phoP"	2
"GO:0071702"	"organic substance transport"	"2/22"	"489/3394"	0.84744064552014	0.860733832116534	0.790594781785559	"frlA/sdaC"	2
"GO:0044085"	"cellular component biogenesis"	"1/22"	"320/3394"	0.887608415885688	0.898010077009348	0.824833478577983	"rsmJ"	1
"GO:0033554"	"cellular response to stress"	"1/22"	"379/3394"	0.926729677873995	0.933941581981964	0.857837014947871	"phoQ"	1
"GO:0042221"	"response to chemical"	"1/22"	"387/3394"	0.930903888402969	0.934512043009182	0.858360990530685	"phoQ"	1
"GO:0016043"	"cellular component organization"	"1/22"	"459/3394"	0.959535507187866	0.959535507187866	0.881345355108546	"sfmH"	1
